,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME
1128,000300.SH,20140828,2328.059,2336.363,2309.639,2311.278,70490655.0
1129,000300.SH,20140829,2317.304,2338.774,2313.262,2338.287,63211423.0
1130,000300.SH,20140901,2340.925,2355.552,2338.53,2355.317,77320870.0
1131,000300.SH,20140902,2359.862,2387.655,2349.949,2386.46,114436733.0
1132,000300.SH,20140903,2389.694,2414.26,2389.679,2408.838,129734204.0
1133,000300.SH,20140904,2411.934,2427.297,2404.082,2426.224,111272298.0
1134,000300.SH,20140905,2433.174,2450.634,2427.987,2449.259,133551764.0
1135,000300.SH,20140909,2452.227,2454.893,2437.078,2445.224,118194344.0
1136,000300.SH,20140910,2435.593,2437.081,2422.646,2432.433,109175517.0
1137,000300.SH,20140911,2430.678,2461.473,2417.269,2423.454,132982583.0
1138,000300.SH,20140912,2418.752,2438.358,2412.622,2438.358,109160170.0
1139,000300.SH,20140915,2433.001,2439.254,2418.959,2437.189,122247159.0
1140,000300.SH,20140916,2440.339,2442.924,2386.98,2388.765,186742791.0
1141,000300.SH,20140917,2395.361,2405.371,2379.091,2401.326,125269028.0
1142,000300.SH,20140918,2396.379,2414.946,2389.622,2408.664,115926376.0
1143,000300.SH,20140919,2409.313,2430.149,2402.313,2425.211,101813577.0
1144,000300.SH,20140922,2419.326,2419.326,2374.108,2378.92,102240870.0
1145,000300.SH,20140923,2379.521,2402.482,2379.521,2399.462,84033341.0
1146,000300.SH,20140924,2391.419,2443.978,2387.07,2441.864,142713530.0
1147,000300.SH,20140925,2453.423,2462.668,2429.587,2436.965,138661891.0
1148,000300.SH,20140926,2430.808,2439.649,2420.499,2437.201,100299494.0
1149,000300.SH,20140929,2443.91,2453.665,2435.611,2447.799,123401727.0
1150,000300.SH,20140930,2452.166,2454.885,2444.204,2450.988,115804229.0
1151,000300.SH,20141008,2460.87,2478.383,2445.268,2478.383,121953604.0
1152,000300.SH,20141009,2480.197,2488.113,2461.112,2481.955,137923920.0
1153,000300.SH,20141010,2472.096,2482.136,2457.684,2466.789,147634307.0
1154,000300.SH,20141013,2457.412,2460.389,2430.546,2454.946,131593362.0
1155,000300.SH,20141014,2451.094,2467.904,2436.336,2446.562,127393705.0
1156,000300.SH,20141015,2444.538,2465.498,2431.188,2463.874,135801882.0
1157,000300.SH,20141016,2448.968,2480.3,2441.822,2444.395,158166603.0
1158,000300.SH,20141017,2443.222,2456.105,2410.401,2441.732,132759988.0
1159,000300.SH,20141020,2448.453,2456.621,2441.896,2454.711,91435401.0
1160,000300.SH,20141021,2453.406,2459.255,2432.552,2433.391,96241912.0
1161,000300.SH,20141022,2434.886,2447.467,2417.562,2418.641,88656193.0
1162,000300.SH,20141023,2415.44,2424.662,2392.532,2395.936,103491839.0
1163,000300.SH,20141024,2397.848,2404.993,2385.725,2390.706,74974869.0
1164,000300.SH,20141027,2377.542,2377.542,2361.68,2368.832,73862447.0
1165,000300.SH,20141028,2373.155,2416.766,2373.155,2416.653,101523055.0
1166,000300.SH,20141029,2423.813,2461.268,2415.703,2451.384,158584062.0
1167,000300.SH,20141030,2450.361,2474.376,2443.759,2468.925,189626353.0
1168,000300.SH,20141031,2473.501,2512.189,2466.504,2508.325,239172412.0
1169,000300.SH,20141103,2515.824,2524.172,2502.06,2512.548,205801228.0
1170,000300.SH,20141104,2511.036,2517.46,2498.605,2513.172,218247005.0
1171,000300.SH,20141105,2516.87,2519.399,2499.228,2503.448,190491862.0
1172,000300.SH,20141106,2505.167,2510.985,2482.983,2506.067,149651117.0
1173,000300.SH,20141107,2508.765,2541.549,2489.419,2502.153,208760911.0
1174,000300.SH,20141110,2529.83,2565.73,2514.71,2565.73,226599735.0
1175,000300.SH,20141111,2578.438,2602.373,2532.572,2558.612,323711656.0
1176,000300.SH,20141112,2545.403,2594.318,2539.601,2594.318,184686261.0
1177,000300.SH,20141113,2597.389,2607.519,2567.463,2579.75,219815615.0
1178,000300.SH,20141114,2569.211,2581.932,2557.666,2581.093,165049965.0
1179,000300.SH,20141117,2613.513,2614.086,2565.943,2567.101,158478095.0
1180,000300.SH,20141118,2565.273,2570.211,2534.927,2541.416,142941356.0
1181,000300.SH,20141119,2538.233,2550.5,2531.318,2537.223,122146974.0
1182,000300.SH,20141120,2528.78,2545.473,2522.836,2537.099,106149864.0
1183,000300.SH,20141121,2537.538,2585.362,2530.032,2583.455,151028139.0
1184,000300.SH,20141124,2614.16,2667.671,2602.944,2649.258,279839720.0
1185,000300.SH,20141125,2650.085,2686.063,2643.843,2685.561,222611699.0
1186,000300.SH,20141126,2695.263,2723.36,2690.31,2723.018,243962485.0
1187,000300.SH,20141127,2737.03,2754.49,2718.704,2754.49,265464730.0
1188,000300.SH,20141128,2753.925,2809.543,2740.374,2808.819,375323662.0
1189,000300.SH,20141201,2825.611,2855.332,2808.653,2819.812,365487417.0
1190,000300.SH,20141202,2807.338,2944.506,2804.293,2923.94,361465322.0
1191,000300.SH,20141203,2936.124,3028.225,2912.246,2967.549,466156685.0
1192,000300.SH,20141204,2975.403,3104.89,2968.876,3104.351,426812928.0
1193,000300.SH,20141205,3143.968,3195.798,3011.936,3124.885,524881260.0
1194,000300.SH,20141208,3108.272,3270.881,3075.7,3252.881,484462344.0
1195,000300.SH,20141209,3233.097,3387.827,3074.516,3106.913,632874567.0
1196,000300.SH,20141210,3120.212,3229.047,3058.191,3221.546,425018708.0
1197,000300.SH,20141211,3185.161,3254.424,3158.443,3183.012,367091691.0
1198,000300.SH,20141212,3182.923,3239.447,3167.928,3193.227,301065325.0
1199,000300.SH,20141215,3176.829,3226.221,3143.297,3217.228,290193834.0
1200,000300.SH,20141216,3221.358,3303.402,3207.688,3303.402,358123847.0
1201,000300.SH,20141217,3325.82,3368.194,3275.736,3360.598,448140770.0
1202,000300.SH,20141218,3359.09,3393.711,3322.229,3345.927,355970207.0
1203,000300.SH,20141219,3345.629,3397.183,3280.916,3383.167,411211590.0
1204,000300.SH,20141222,3396.251,3455.207,3357.661,3394.481,549801671.0
1205,000300.SH,20141223,3358.798,3431.779,3316.913,3324.924,369736093.0
1206,000300.SH,20141224,3332.146,3340.357,3188.495,3230.385,317449587.0
1207,000300.SH,20141225,3254.48,3335.779,3226.322,3335.419,309799547.0
1208,000300.SH,20141226,3343.64,3453.338,3335.012,3445.839,384614124.0
1209,000300.SH,20141229,3502.183,3524.28,3405.836,3455.455,425015037.0
1210,000300.SH,20141230,3450.814,3491.826,3422.174,3457.554,328233873.0
1211,000300.SH,20141231,3462.389,3542.34,3452.498,3533.705,345934760.0
1212,000300.SH,20150105,3566.089,3669.042,3551.51,3641.541,451198098.0
1213,000300.SH,20150106,3608.428,3683.226,3587.231,3641.059,420962185.0
1214,000300.SH,20150107,3620.924,3671.19,3601.698,3643.79,320191232.0
1215,000300.SH,20150108,3650.073,3659.945,3552.1,3559.259,295003045.0
1216,000300.SH,20150109,3547.574,3689.753,3536.395,3546.723,349982672.0
1217,000300.SH,20150112,3531.515,3560.527,3461.322,3513.576,266567175.0
1218,000300.SH,20150113,3506.451,3550.158,3494.768,3514.04,187153965.0
1219,000300.SH,20150114,3522.907,3547.242,3471.56,3502.423,196012510.0
1220,000300.SH,20150115,3501.719,3604.121,3482.27,3604.121,237812338.0
1221,000300.SH,20150116,3616.248,3662.158,3601.258,3635.146,282681614.0
1222,000300.SH,20150119,3414.013,3497.252,3330.981,3355.155,329505275.0
1223,000300.SH,20150120,3336.793,3419.204,3325.681,3396.222,297843232.0
1224,000300.SH,20150121,3420.491,3557.794,3409.43,3548.885,337928210.0
1225,000300.SH,20150122,3551.052,3576.756,3520.053,3567.613,268853599.0
1226,000300.SH,20150123,3582.088,3627.806,3548.626,3571.732,280172172.0
1227,000300.SH,20150126,3580.118,3611.617,3559.376,3607.985,239766203.0
1228,000300.SH,20150127,3614.038,3616.258,3510.017,3574.931,287669179.0
1229,000300.SH,20150128,3547.239,3583.312,3512.393,3525.323,216220214.0
1230,000300.SH,20150129,3474.915,3505.582,3453.901,3481.798,211618860.0
1231,000300.SH,20150130,3496.885,3514.217,3431.936,3434.39,196479157.0
1232,000300.SH,20150202,3360.193,3407.256,3347.085,3353.96,195183699.0
1233,000300.SH,20150203,3388.602,3441.709,3360.717,3437.445,192846096.0
1234,000300.SH,20150204,3446.144,3476.817,3399.565,3401.768,191304349.0
1235,000300.SH,20150205,3487.951,3487.951,3366.862,3366.946,250430609.0
1236,000300.SH,20150206,3352.33,3374.051,3285.935,3312.42,192664186.0
1237,000300.SH,20150209,3305.734,3376.526,3298.597,3345.921,172353820.0
1238,000300.SH,20150210,3345.077,3407.18,3339.548,3406.943,159309088.0
1239,000300.SH,20150211,3415.977,3445.655,3412.136,3434.124,144613772.0
1240,000300.SH,20150212,3435.361,3453.582,3405.627,3442.874,156081691.0
1241,000300.SH,20150213,3458.827,3509.505,3452.079,3469.828,201089971.0
1242,000300.SH,20150216,3473.289,3504.475,3466.607,3499.483,165641343.0
1243,000300.SH,20150217,3511.544,3536.82,3511.093,3522.322,165328313.0
1244,000300.SH,20150225,3529.55,3529.55,3463.955,3478.729,165539351.0
1245,000300.SH,20150226,3473.713,3569.33,3456.871,3566.295,229328438.0
1246,000300.SH,20150227,3565.233,3594.813,3560.455,3572.843,222786438.0
1247,000300.SH,20150302,3603.452,3608.691,3566.527,3601.265,248176125.0
1248,000300.SH,20150303,3579.315,3579.315,3504.201,3507.9,261866489.0
1249,000300.SH,20150304,3514.667,3540.912,3497.172,3530.822,199663981.0
1250,000300.SH,20150305,3513.249,3517.083,3467.676,3496.344,217508805.0
1251,000300.SH,20150306,3501.184,3516.243,3472.392,3478.52,181518054.0
1252,000300.SH,20150309,3449.696,3546.705,3417.486,3537.75,233940411.0
1253,000300.SH,20150310,3523.64,3551.205,3511.985,3520.611,194267657.0
1254,000300.SH,20150311,3524.575,3568.916,3512.218,3524.653,188947825.0
1255,000300.SH,20150312,3557.686,3603.341,3536.534,3592.844,265664625.0
1256,000300.SH,20150313,3604.671,3641.392,3594.742,3617.657,246864768.0
1257,000300.SH,20150316,3641.773,3705.739,3621.119,3705.671,275438307.0
1258,000300.SH,20150317,3733.961,3762.575,3716.809,3757.122,371625666.0
1259,000300.SH,20150318,3769.086,3846.055,3763.848,3846.055,415190011.0
1260,000300.SH,20150319,3851.249,3859.126,3809.706,3839.739,391547630.0
1261,000300.SH,20150320,3852.492,3916.863,3832.416,3892.574,401817552.0
1262,000300.SH,20150323,3923.083,3972.296,3922.21,3972.061,391119922.0
1263,000300.SH,20150324,3980.066,3989.858,3883.782,3973.046,468581312.0
1264,000300.SH,20150325,3961.578,3980.716,3913.988,3940.412,379968851.0
1265,000300.SH,20150326,3921.745,3991.997,3892.878,3949.999,346756315.0
1266,000300.SH,20150327,3957.542,3993.032,3932.87,3971.697,298756064.0
1267,000300.SH,20150330,3999.024,4101.651,3999.024,4088.178,428297020.0
1268,000300.SH,20150331,4138.885,4166.018,4037.771,4051.204,436065635.0
1269,000300.SH,20150401,4057.501,4139.499,4046.939,4123.895,329512853.0
1270,000300.SH,20150402,4149.946,4156.842,4068.649,4124.776,339070487.0
1271,000300.SH,20150403,4104.672,4170.558,4092.383,4170.538,321303766.0
1272,000300.SH,20150407,4213.894,4260.471,4197.019,4260.044,415362654.0
1273,000300.SH,20150408,4277.45,4304.78,4204.826,4295.803,458676715.0
1274,000300.SH,20150409,4316.958,4332.166,4212.611,4262.138,439699902.0
1275,000300.SH,20150410,4249.383,4351.687,4231.196,4344.416,348190170.0
1276,000300.SH,20150413,4394.047,4432.024,4361.589,4421.073,434153036.0
1277,000300.SH,20150414,4432.126,4474.353,4385.908,4438.184,434432126.0
1278,000300.SH,20150415,4439.314,4475.997,4379.609,4380.513,472154131.0
1279,000300.SH,20150416,4355.491,4513.765,4335.63,4513.546,422603748.0
1280,000300.SH,20150417,4578.679,4630.27,4553.904,4596.136,552802663.0
1281,000300.SH,20150420,4615.034,4671.168,4492.6,4521.919,686439075.0
1282,000300.SH,20150421,4520.461,4620.058,4504.558,4619.164,490314991.0
1283,000300.SH,20150422,4637.055,4740.933,4632.589,4739.814,516213792.0
1284,000300.SH,20150423,4764.481,4782.044,4693.967,4740.892,497430954.0
1285,000300.SH,20150424,4682.626,4730.43,4618.318,4702.641,480152936.0
1286,000300.SH,20150427,4753.871,4810.485,4735.31,4807.592,513076548.0
1287,000300.SH,20150428,4811.319,4839.078,4703.567,4741.861,608638545.0
1288,000300.SH,20150429,4722.903,4797.927,4695.793,4774.326,395056980.0
1289,000300.SH,20150430,4788.412,4818.725,4749.485,4749.886,399727444.0
1290,000300.SH,20150504,4757.637,4795.915,4699.398,4787.741,377843853.0
1291,000300.SH,20150505,4785.192,4785.192,4572.983,4596.837,460419626.0
1292,000300.SH,20150506,4626.231,4700.909,4511.761,4553.327,376073702.0
1293,000300.SH,20150507,4520.818,4546.338,4467.459,4470.089,297759203.0
1294,000300.SH,20150508,4515.554,4559.058,4445.592,4558.404,302407967.0
1295,000300.SH,20150511,4582.091,4690.954,4535.149,4690.532,373838420.0
1296,000300.SH,20150512,4692.122,4748.004,4660.016,4747.421,377053891.0
1297,000300.SH,20150513,4746.713,4758.002,4678.845,4718.436,370730424.0
1298,000300.SH,20150514,4717.955,4735.284,4670.168,4700.778,337725152.0
1299,000300.SH,20150515,4690.755,4690.755,4592.05,4617.47,328431166.0
1300,000300.SH,20150518,4582.058,4623.383,4565.061,4575.14,269180489.0
1301,000300.SH,20150519,4577.637,4740.005,4577.637,4731.222,314785952.0
1302,000300.SH,20150520,4751.572,4843.1,4745.21,4754.919,363180748.0
1303,000300.SH,20150521,4768.689,4841.615,4746.029,4840.976,305054537.0
1304,000300.SH,20150522,4895.925,4951.991,4870.598,4951.335,455846718.0
1305,000300.SH,20150525,4949.11,5099.839,4949.11,5099.495,465736590.0
1306,000300.SH,20150526,5140.798,5199.295,5063.146,5198.918,487949359.0
1307,000300.SH,20150527,5216.17,5226.844,5126.861,5181.434,470798730.0
1308,000300.SH,20150528,5174.101,5213.183,4831.329,4834.007,571829047.0
1309,000300.SH,20150529,4839.53,4924.303,4665.521,4840.829,427878859.0
1310,000300.SH,20150601,4862.756,5079.319,4835.774,5076.179,417503741.0
1311,000300.SH,20150602,5091.272,5162.556,5047.081,5161.87,412973196.0
1312,000300.SH,20150603,5176.597,5186.967,5059.495,5143.59,414258270.0
1313,000300.SH,20150604,5156.012,5194.233,4863.465,5181.416,482767268.0
1314,000300.SH,20150605,5254.905,5288.34,5104.178,5230.552,545961196.0
1315,000300.SH,20150608,5259.408,5370.609,5202.595,5353.751,637313237.0
1316,000300.SH,20150609,5379.47,5380.426,5251.208,5317.461,570427263.0
1317,000300.SH,20150610,5254.3042,5374.8296,5209.6795,5309.112,442165676.0
1318,000300.SH,20150611,5305.1407,5329.2951,5248.1626,5306.59,392338755.0
1319,000300.SH,20150612,5329.2781,5351.6481,5283.0859,5335.1151,430131386.0
1320,000300.SH,20150615,5354.0138,5362.4515,5207.3081,5221.1665,475745703.0
1321,000300.SH,20150616,5165.0245,5204.303,5015.2646,5064.8212,411675638.0
1322,000300.SH,20150617,5072.3064,5158.3671,4949.2934,5138.8307,397124187.0
1323,000300.SH,20150618,5107.6946,5121.2184,4926.4292,4930.5491,364395814.0
1324,000300.SH,20150619,4847.0568,4910.4499,4634.6909,4637.0517,358104744.0
1325,000300.SH,20150623,4641.4248,4786.955,4455.3304,4786.0906,365087944.0
1326,000300.SH,20150624,4811.5949,4883.7317,4744.3058,4880.1261,434638723.0
1327,000300.SH,20150625,4906.2416,4919.2631,4667.2235,4706.5159,446135982.0
1328,000300.SH,20150626,4573.8723,4650.1861,4278.6752,4336.1947,446639790.0
1329,000300.SH,20150629,4446.8419,4451.1659,4000.9261,4191.5486,525662482.0
1330,000300.SH,20150630,4161.0672,4475.7674,4016.0126,4472.9976,527045280.0
1331,000300.SH,20150701,4408.9843,4526.1271,4235.6964,4253.021,431721411.0
1332,000300.SH,20150702,4287.7344,4312.1904,4000.0612,4107.9961,457062194.0
1333,000300.SH,20150703,4017.2019,4164.6289,3785.9015,3885.9169,429300850.0
1334,000300.SH,20150706,4218.266,4218.266,3832.4678,3998.537,648094530.0
1335,000300.SH,20150707,3877.8539,3960.6359,3743.6237,3928.0025,679385007.0
1336,000300.SH,20150708,3651.0604,3762.6222,3612.2536,3663.0375,581467097.0
1337,000300.SH,20150709,3621.6804,3930.2641,3537.826,3897.6263,503870610.0
1338,000300.SH,20150710,3916.2717,4179.1114,3887.5509,4106.5561,500701802.0
1339,000300.SH,20150713,4132.2308,4278.1612,4072.4297,4211.8116,502092186.0
1340,000300.SH,20150714,4178.6295,4258.5132,4062.5004,4112.1488,454422009.0
1341,000300.SH,20150715,4068.8803,4114.2425,3899.5079,3966.7585,421956367.0
1342,000300.SH,20150716,3949.639,4067.0223,3856.3213,3997.3555,330531345.0
1343,000300.SH,20150717,4023.7567,4190.1857,4000.2307,4151.4956,331107131.0
1344,000300.SH,20150720,4157.0598,4221.693,4106.389,4160.612,352673472.0
1345,000300.SH,20150721,4109.7606,4201.4824,4081.7039,4166.0057,318374945.0
1346,000300.SH,20150722,4148.5601,4187.4305,4094.7116,4157.1604,318945997.0
1347,000300.SH,20150723,4158.932,4262.0619,4148.8235,4250.805,354471759.0
1348,000300.SH,20150724,4255.1977,4299.6497,4154.617,4176.2787,392045373.0
1349,000300.SH,20150727,4097.7963,4156.3128,3817.1693,3818.7314,365054511.0
1350,000300.SH,20150728,3690.9741,3883.4461,3627.4214,3811.0926,383527216.0
1351,000300.SH,20150729,3839.9585,3934.0033,3769.1894,3930.3791,276972845.0
1352,000300.SH,20150730,3915.7795,3968.5338,3802.8821,3815.4118,271548665.0
1353,000300.SH,20150731,3777.1546,3863.6237,3757.9889,3816.6993,222376767.0
1354,000300.SH,20150803,3766.0719,3829.2354,3742.5781,3829.2354,245805030.0
1355,000300.SH,20150804,3827.3726,3948.4489,3801.0281,3948.1554,220236556.0
1356,000300.SH,20150805,3937.6232,3962.2774,3858.6598,3866.8998,200484269.0
1357,000300.SH,20150806,3802.928,3888.6926,3793.237,3831.8516,147278694.0
1358,000300.SH,20150807,3866.4298,3926.6488,3857.9076,3906.9448,183349153.0
1359,000300.SH,20150810,3947.4724,4101.7313,3932.8417,4084.3646,306780540.0
1360,000300.SH,20150811,4083.5887,4110.1328,4042.0037,4066.6692,322034191.0
1361,000300.SH,20150812,4025.6735,4078.0297,4015.3547,4016.1262,255146196.0
1362,000300.SH,20150813,4010.0129,4075.7003,3967.8205,4075.463,242836979.0
1363,000300.SH,20150814,4097.9177,4113.1585,4056.7265,4073.54,253392996.0
1364,000300.SH,20150817,4058.1129,4081.7718,4009.9896,4077.8721,256939638.0
1365,000300.SH,20150818,4084.3108,4103.0535,3816.5535,3825.4122,319881070.0
1366,000300.SH,20150819,3748.2663,3898.74,3668.1924,3886.1357,269049839.0
1367,000300.SH,20150820,3848.4034,3880.824,3761.4541,3761.4541,212167965.0
1368,000300.SH,20150821,3714.2891,3757.7794,3578.1749,3589.5358,217986403.0
1369,000300.SH,20150824,3454.5977,3468.1493,3266.5499,3275.5342,255436652.0
1370,000300.SH,20150825,3070.0069,3200.1081,3019.5561,3042.9266,276081306.0
1371,000300.SH,20150826,3062.566,3192.9316,2952.0082,3025.692,308270623.0
1372,000300.SH,20150827,3092.8123,3206.7238,3028.3984,3205.6375,267294930.0
1373,000300.SH,20150828,3246.236,3353.2435,3223.6221,3342.2863,299498426.0
1374,000300.SH,20150831,3307.3962,3368.2789,3205.5365,3366.5359,280250403.0
1375,000300.SH,20150901,3296.5289,3370.5039,3190.5783,3362.0827,352458528.0
1376,000300.SH,20150902,3220.8505,3387.0204,3213.6371,3365.8318,347789412.0
1377,000300.SH,20150907,3347.2934,3422.2246,3240.2427,3250.485,204224431.0
1378,000300.SH,20150908,3221.789,3340.2192,3170.807,3334.0233,154599631.0
1379,000300.SH,20150909,3344.8238,3426.6509,3330.2896,3399.3054,220467421.0
1380,000300.SH,20150910,3349.2806,3398.3164,3337.3105,3357.561,144882971.0
1381,000300.SH,20150911,3349.8772,3383.1338,3315.4782,3347.1878,108547508.0
1382,000300.SH,20150914,3367.642,3373.9212,3187.5659,3281.1317,205457251.0
1383,000300.SH,20150915,3208.744,3240.0789,3131.9795,3152.2319,143555641.0
1384,000300.SH,20150916,3149.1577,3345.9177,3131.3703,3309.2484,159709994.0
1385,000300.SH,20150917,3287.6567,3354.9052,3236.9986,3236.9986,169401881.0
1386,000300.SH,20150918,3254.4432,3280.877,3227.8338,3251.2732,106903481.0
1387,000300.SH,20150921,3222.6029,3312.5497,3211.9336,3308.2467,122788668.0
1388,000300.SH,20150922,3312.3655,3371.4139,3303.1842,3339.03,146221985.0
1389,000300.SH,20150923,3290.0712,3315.9351,3253.3326,3263.0275,123171439.0
1390,000300.SH,20150924,3278.8962,3300.8572,3255.9021,3284.9991,102011238.0
1391,000300.SH,20150925,3272.665,3290.858,3201.9137,3231.9514,121419278.0
1392,000300.SH,20150928,3226.6072,3246.5541,3186.5066,3242.7524,74219468.0
1393,000300.SH,20150929,3197.2209,3208.4165,3159.0419,3178.8544,87150633.0
1394,000300.SH,20150930,3195.901,3223.9076,3186.767,3202.9475,78559349.0
1395,000300.SH,20151008,3324.981,3337.3306,3294.6049,3296.482,132081768.0
1396,000300.SH,20151009,3302.3596,3352.3794,3293.965,3340.1159,124352500.0
1397,000300.SH,20151012,3351.1391,3486.6306,3347.2512,3447.6934,221400468.0
1398,000300.SH,20151013,3422.4772,3452.0453,3413.9674,3445.0431,145433786.0
